,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
71, Joan number0 miles number1 miles hour Joan,"If Joan bicycled number0 miles at number1 miles per hour , how long was Joan travelling ?",25.0 5.0,/ number0 number1,5.0,"[2, 3, 4, 5, 6, 7, 13, 14, 15]","If Joan bicycled number0 miles at number1 miles per hour ,",how long was Joan travelling ?
72, child number0 caps number1 children bottle caps total,"Each child has number0 bottle caps . If there are number1 children , how many bottle caps are there in total ?",5.0 9.0,* number0 number1,45.0,"[2, 3, 4, 9, 10, 11, 18, 19, 20]","Each child has number0 bottle caps . If there are number1 children ,",how many bottle caps are there in total ?
73, Jesse ’ s room number0 feet number1 feet carpet floor,Jesse ’ s room is number0 feet long and number1 feet wide . How much carpet does she need to cover the whole floor ?,12.0 8.0,* number0 number1,96.0,"[3, 4, 5, 7, 8, 9, 20, 21, 22]",Jesse ’ s room is number0 feet long and number1 feet wide .,How much carpet does she need to cover the whole floor ?
74, number0 cupcakes number1 children share person share cupcakes,There are number0 cupcakes for number1 children to share . How much will each person get if they share the cupcakes equally ?,96.0 8.0,/ number0 number1,12.0,"[1, 2, 3, 4, 5, 6, 19, 20, 21]",There are number0 cupcakes for number1 children to share .,How much will each person get if they share the cupcakes equally ?
75, Nancy number0 balloons Mary number1 times balloons Nancy balloons Mary,Nancy has number0 black balloons . Mary has number1 times more black balloons than Nancy . How many black balloons does Mary have now ?,7.0 4.0,* number0 number1,28.0,"[1, 2, 3, 7, 8, 9, 23, 24, 25]",Nancy has number0 black balloons . Mary has number1 times more black balloons than Nancy .,How many black balloons does Mary have now ?
76, ranger Christian number0 seedlings packets packet number1 seeds packets,"The junior ranger asked Christian to help him place number0 seedlings in packets . If every packet needs to contain number1 seeds , how many packets do they need ?",420.0 7.0,/ number0 number1,60.0,"[8, 9, 10, 19, 20, 21, 26, 27, 28]","The junior ranger asked Christian to help him place number0 seedlings in packets . If every packet needs to contain number1 seeds ,",how many packets do they need ?
77, pet store number0 bird cages cage number1 parrots number2 parakeets birds pet store,"A pet store has number0 bird cages . If each cage has number1 parrots and number2 parakeets in it , how many birds does the pet store have total ?",6.0 6.0 2.0,* number0 + number0 number2,48.0,"[3, 4, 5, 11, 12, 13, 14, 15, 16, 26, 27, 28]","A pet store has number0 bird cages . If each cage has number1 parrots and number2 parakeets in it ,",how many birds does the pet store have total ?
78, Halloween Haley number0 pieces candy number1 pieces night sister number2 pieces pieces candy Haley,For Halloween Haley scored number0 pieces of candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces . How many pieces of candy does Haley have now ?,33.0 17.0 19.0,- + number0 number2 number1,35.0,"[3, 4, 5, 10, 11, 12, 21, 22, 23, 32, 33, 34]",For Halloween Haley scored number0 pieces of candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces .,How many pieces of candy does Haley have now ?
79, number0 houses Lincoln County housing boom developers number1 houses Lincoln County,"There were originally number0 houses in Lincoln County . During a housing boom , developers built number1 . How many houses are there now in Lincoln County ?",20817.0 97741.0,+ number0 number1,118558.0,"[2, 3, 4, 15, 16, 17, 24, 25, 26]","There were originally number0 houses in Lincoln County . During a housing boom , developers built number1 .",How many houses are there now in Lincoln County ?
80, Hawks number0 touchdowns number1 points points,The Hawks scored number0 touchdowns worth number1 points each . How many points do they have ?,3.0 7.0,* number0 number1,21.0,"[2, 3, 4, 5, 6, 7, 13, 14, 15]",The Hawks scored number0 touchdowns worth number1 points each .,How many points do they have ?
81, Sara number0 pears Tim number1 pears tree pears,Sara picked number0 pears and Tim picked number1 pears from the pear tree . How many pears were picked in total ?,6.0 5.0,+ number0 number1,11.0,"[1, 2, 3, 6, 7, 8, 18, 19, 20]",Sara picked number0 pears and Tim picked number1 pears from the pear tree .,How many pears were picked in total ?
82, drinks sale grocery store number0 dollars number1 pack drink cost dollars,"Soft drinks are on sale at the grocery store for number0 dollars for a number1 pack . How much would each can of soft drink cost if purchased individually , in dollars ?",2.99 12.0,/ number0 number1,0.25,"[9, 10, 11, 13, 14, 15, 29, 30, 31]",Soft drinks are on sale at the grocery store for number0 dollars for a number1 pack .,"How much would each can of soft drink cost if purchased individually , in dollars ?"
83, Paige number0 math problems number1 science problems homework number2 problems school problems homework,"Paige had number0 math problems and number1 science problems for homework . If she finished number2 of the problems at school , how many problems did she have to do for homework ?",43.0 12.0 44.0,- + number0 number1 number2,11.0,"[1, 2, 3, 5, 6, 7, 14, 15, 16, 29, 30, 31]","Paige had number0 math problems and number1 science problems for homework . If she finished number2 of the problems at school ,",how many problems did she have to do for homework ?
84, school cafeteria number0 apples number1 apples students lunches number2 students fruit cafeteria end,"The school cafeteria ordered number0 red apples and number1 green apples for students lunches . But , if only number2 students wanted fruit , how many extra did the cafeteria end up with ?",25.0 17.0 10.0,- + number0 number1 number2,32.0,"[3, 4, 5, 7, 8, 9, 18, 19, 20, 30, 31, 32]","The school cafeteria ordered number0 red apples and number1 green apples for students lunches . But , if only number2 students wanted fruit ,",how many extra did the cafeteria end up with ?
85, Mandy apple pie number0 tablespoon cinnamon number1 tablespoon nutmeg Mandy use,Mandy made an apple pie . She used number0 tablespoon of cinnamon and number1 tablespoon of nutmeg . How much more cinnamon than nutmeg did Mandy use ?,0.6666666666666666 0.5,- number0 number1,0.1666666666666666,"[7, 8, 9, 12, 13, 14, 24, 25, 26]",Mandy made an apple pie . She used number0 tablespoon of cinnamon and number1 tablespoon of nutmeg .,How much more cinnamon than nutmeg did Mandy use ?
86, Bridget number0 Skittles Henry number1 Skittles Henry Skittles Bridget Skittles,"Bridget has number0 Skittles . Henry has number1 Skittles . If Henry gives all of his Skittles to Bridget , how many Skittles will Bridget have ?",4.0 4.0,+ number0 number0,8.0,"[1, 2, 3, 6, 7, 8, 23, 24, 25]","Bridget has number0 Skittles . Henry has number1 Skittles . If Henry gives all of his Skittles to Bridget ,",how many Skittles will Bridget have ?
87, textbook bookstore number0 dollars store number1 dollars amount profit selling price,"A textbook costs a bookstore number0 dollars , and the store sells it for number1 dollars . Find the amount of profit based on the selling price .",44.0 55.0,- number1 number0,11.0,"[4, 5, 6, 13, 14, 15, 24, 25, 26]","A textbook costs a bookstore number0 dollars , and the store sells it for number1 dollars .",Find the amount of profit based on the selling price .
88, child number0 caps number1 children bottle caps total,"Each child has number0 bottle caps . If there are number1 children , how many bottle caps are there in total ?",5.0 9.0,* number0 number1,45.0,"[2, 3, 4, 9, 10, 11, 18, 19, 20]","Each child has number0 bottle caps . If there are number1 children ,",how many bottle caps are there in total ?
89, game Mike number0 questions half number1 questions half question number2 points score,"While playing a trivia game , Mike answered number0 questions correct in the first half and number1 questions correct in the second half . If each question was worth number2 points , what was his final score ?",3.0 5.0 3.0,* number0 + number0 number1,24.0,"[7, 8, 9, 15, 16, 17, 28, 29, 30, 34, 35, 36]","While playing a trivia game , Mike answered number0 questions correct in the first half and number1 questions correct in the second half . If each question was worth number2 points ,",what was his final score ?
90, Mrs. Hilt house number0 inches snow Brecknock Elementary School number1 inches snow Mrs. Hilt house,"At Mrs. Hilt 's house , there was number0 inches of snow , and Brecknock Elementary School received number1 inches of snow . How much more snow did Mrs. Hilt 's house have ?",29.0 17.0,- number0 number1,12.0,"[7, 8, 9, 17, 18, 19, 32, 33, 34]","At Mrs. Hilt 's house , there was number0 inches of snow , and Brecknock Elementary School received number1 inches of snow .",How much more snow did Mrs. Hilt 's house have ?
91, company number0 managers number1 employees game volleyball number2 teams people team,At a company picnic number0 managers and number1 employees decided to start a game of volleyball . If they split into number2 teams how many people would be on each team ?,9.0 15.0 8.0,/ + number0 number1 number2,3.0,"[3, 4, 5, 6, 7, 8, 20, 21, 22, 28, 29, 30]",At a company picnic number0 managers and number1 employees decided to start a game of volleyball . If they split into number2 teams,how many people would be on each team ?
92, number0 friends video game online number1 players game player number2 lives lives,"There were number0 friends playing a video game online when number1 more players joined the game . If each player had number2 lives , how many lives did they have total ?",7.0 2.0 7.0,* number0 + number0 number1,63.0,"[1, 2, 3, 9, 10, 11, 20, 21, 22, 28, 29, 30]","There were number0 friends playing a video game online when number1 more players joined the game . If each player had number2 lives ,",how many lives did they have total ?
93, Anna number0 candies number1 Larry candies Anna,Anna starts with number0 candies . She gets number1 more from Larry . How many candies does Anna end with ?,5.0 86.0,+ number0 number1,91.0,"[2, 3, 4, 7, 8, 9, 17, 18, 19]",Anna starts with number0 candies . She gets number1 more from Larry .,How many candies does Anna end with ?
94, worksheet number0 problems teacher number1 worksheets number2 problems,"A worksheet had number0 problems on it . If a teacher had number1 worksheets to grade and had already graded number2 of them , how many more problems does she have to grade ?",4.0 9.0 5.0,* number0 - number1 number2,16.0,"[2, 3, 4, 11, 12, 13, 19, 20, 21, 30, 31, 32]","A worksheet had number0 problems on it . If a teacher had number1 worksheets to grade and had already graded number2 of them ,",how many more problems does she have to grade ?
95, Mrs. Hilt number0 bees hive day number1 times bees day,Mrs. Hilt saw number0 bees in the hive . The next day she saw number1 times that many . How many bees did she see on the second day ?,144.0 3.0,* number0 number1,432.0,"[2, 3, 4, 13, 14, 15, 26, 27, 28]",Mrs. Hilt saw number0 bees in the hive . The next day she saw number1 times that many .,How many bees did she see on the second day ?
