,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
64,"purchased a football game for $ number0 , a strategy game for $ number1 , and a game for $ number2 . How much did spend on video games ?","Tom purchased a football game for $ number0 , a strategy game for $ number1 , and a Batman game for $ number2 . How much did Tom spend on video games ?",14.02 9.46 12.04,+ + number0 number1 number2,35.52,"[6, 7, 8, 13, 14, 15, 21, 22, 23, 29, 30, 31]","Tom purchased a football game for $ number0 , a strategy game for $ number1 , and a Batman game for $ number2 .",How much did Tom spend on video games ?
65,"was originally blue because it only had number0 algae plants . Now there are number1 algae plants , and the lake has turned green . How many more algae plants are in now ?","Milford Lake was originally blue because it only had number0 algae plants . Now there are number1 algae plants , and the lake has turned green . How many more algae plants are in Milford Lake now ?",809.0 3263.0,- number1 number0,2454.0,"[8, 9, 10, 15, 16, 17, 34, 35, 36]","Milford Lake was originally blue because it only had number0 algae plants . Now there are number1 algae plants , and the lake has turned green .",How many more algae plants are in Milford Lake now ?
66,"If sold number0 boxes of , how many cases of number1 boxes does pickup from the cookie mom ?","If Karen sold number0 boxes of Tagalongs , how many cases of number1 boxes does Karen pickup from the cookie mom ?",36.0 12.0,/ number0 number1,3.0,"[2, 3, 4, 11, 12, 13, 18, 19, 20]","If Karen sold number0 boxes of Tagalongs ,",how many cases of number1 boxes does Karen pickup from the cookie mom ?
67,"You want to give your baseball cards to your number0 best friends . You have number1 baseball cards . How many would each get , if you share them equally ?","You want to give your baseball cards to your number0 best friends . You have number1 baseball cards . How many would each get , if you share them equally ?",5.0 455.0,/ number1 number0,91.0,"[8, 9, 10, 14, 15, 16, 29, 30, 31]",You want to give your baseball cards to your number0 best friends . You have number1 baseball cards .,"How many would each get , if you share them equally ?"
68,needs number0 paper plates for a birthday party . He already has number1 blue plates and number2 red plates . How many more plates should Justin buy ?,Justin needs number0 paper plates for a birthday party . He already has number1 blue plates and number2 red plates . How many more plates should Justin buy ?,61.0 26.0 7.0,- number0 + number1 number2,28.0,"[1, 2, 3, 12, 13, 14, 16, 17, 18, 25, 26, 27]",Justin needs number0 paper plates for a birthday party . He already has number1 blue plates and number2 red plates .,How many more plates should Justin buy ?
69,"A florist had number0 roses . If she sold number1 of them and then later picked number2 more , how many roses would she have ?","A florist had number0 roses . If she sold number1 of them and then later picked number2 more , how many roses would she have ?",5.0 3.0 34.0,- + number0 number2 number1,36.0,"[2, 3, 4, 8, 9, 10, 15, 16, 17, 22, 23, 24]","A florist had number0 roses . If she sold number1 of them and then later picked number2 more ,",how many roses would she have ?
70,"At a restaurant each adult meal costs $ number0 and kids eat free . If a group of number1 people came in and number2 were kids , how much would it cost for the group to eat ?","At a restaurant each adult meal costs $ number0 and kids eat free . If a group of number1 people came in and number2 were kids , how much would it cost for the group to eat ?",5.0 15.0 8.0,* number0 - number1 number2,35.0,"[7, 8, 9, 17, 18, 19, 22, 23, 24, 34, 35, 36]","At a restaurant each adult meal costs $ number0 and kids eat free . If a group of number1 people came in and number2 were kids ,",how much would it cost for the group to eat ?
71,"s mom picked cherry tomatoes from their backyard . If she gathered number0 cherry tomatoes and is about to place them in small jars which can contain number1 cherry tomatoes at a time , how many jars will she need ?","Jane ’ s mom picked cherry tomatoes from their backyard . If she gathered number0 cherry tomatoes and is about to place them in small jars which can contain number1 cherry tomatoes at a time , how many jars will she need ?",56.0 8.0,/ number0 number1,7.0,"[12, 13, 14, 27, 28, 29, 38, 39, 40]","Jane ’ s mom picked cherry tomatoes from their backyard . If she gathered number0 cherry tomatoes and is about to place them in small jars which can contain number1 cherry tomatoes at a time ,",how many jars will she need ?
72,number0 dogs are barking . number1 more dogs start to bark . How many dogs are barking ?,number0 dogs are barking . number1 more dogs start to bark . How many dogs are barking ?,30.0 10.0,+ number0 number1,40.0,"[0, 1, 4, 5, 6, 14, 15, 16]",number0 dogs are barking . number1 more dogs start to bark .,How many dogs are barking ?
73,has number0 blocks . number1 are eaten by a hippopotamus . How many blocks will Sean have ?,Sean has number0 blocks . number1 are eaten by a hippopotamus . How many blocks will Sean have ?,55.0 29.0,- number0 number1,26.0,"[1, 2, 3, 4, 5, 6, 15, 16, 17]",Sean has number0 blocks . number1 are eaten by a hippopotamus .,How many blocks will Sean have ?
74,"was playing a video game and had number0 lives . In a hard part of the game she lost number1 lives . If she got number2 more lives in the next level , how many lives would she have ?","Wendy was playing a video game and had number0 lives . In a hard part of the game she lost number1 lives . If she got number2 more lives in the next level , how many lives would she have ?",10.0 6.0 37.0,- + number0 number2 number1,41.0,"[7, 8, 9, 19, 20, 21, 25, 26, 27, 37, 38, 39]","Wendy was playing a video game and had number0 lives . In a hard part of the game she lost number1 lives . If she got number2 more lives in the next level ,",how many lives would she have ?
75,"The cafeteria had number0 apples . For lunch they handed out number1 to students and decided to use the rest to make pies . If each pie takes number2 apples , how many pies could they make ?","The cafeteria had number0 apples . For lunch they handed out number1 to students and decided to use the rest to make pies . If each pie takes number2 apples , how many pies could they make ?",50.0 5.0 5.0,/ - number0 number1 number1,9.0,"[2, 3, 4, 10, 11, 12, 27, 28, 29, 34, 35, 36]","The cafeteria had number0 apples . For lunch they handed out number1 to students and decided to use the rest to make pies . If each pie takes number2 apples ,",how many pies could they make ?
76,"bought number0 new chairs and number1 new tables for her house . If she spent number2 minutes on each piece furniture putting it together , how many minutes did it take her to finish ?","Wendy bought number0 new chairs and number1 new tables for her house . If she spent number2 minutes on each piece furniture putting it together , how many minutes did it take her to finish ?",4.0 4.0 6.0,* number2 + number0 number0,48.0,"[1, 2, 3, 5, 6, 7, 15, 16, 17, 32, 33, 34]","Wendy bought number0 new chairs and number1 new tables for her house . If she spent number2 minutes on each piece furniture putting it together ,",how many minutes did it take her to finish ?
77,Lansing has number0 elementary schools . There are number1 students in each school . How many elementary students are there altogether in Lansing ?,Lansing has number0 elementary schools . There are number1 students in each school . How many elementary students are there altogether in Lansing ?,25.0 247.0,* number0 number1,6175.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22]",Lansing has number0 elementary schools . There are number1 students in each school .,How many elementary students are there altogether in Lansing ?
78,"has number0 bananas that must be put away in boxes . comes to help and brings number1 cookies to share with . If there are number2 boxes , how many bananas must go in each box ?","Marilyn has number0 bananas that must be put away in boxes . Daniel comes to help and brings number1 cookies to share with Marilyn . If there are number2 boxes , how many bananas must go in each box ?",40.0 10.0 8.0,/ number0 number2,5.0,"[1, 2, 3, 17, 18, 19, 27, 28, 29, 36, 37, 38]","Marilyn has number0 bananas that must be put away in boxes . Daniel comes to help and brings number1 cookies to share with Marilyn . If there are number2 boxes ,",how many bananas must go in each box ?
79,"During a canned food drive , items were sorted into bins . The drive resulted in number0 bin of soup , number1 bin of vegetables , and number2 bin of pasta . Altogether , how many bins would the canned food take up ?","During a canned food drive , items were sorted into bins . The drive resulted in number0 bin of soup , number1 bin of vegetables , and number2 bin of pasta . Altogether , how many bins would the canned food take up ?",0.125 0.125 0.5,+ + number0 number0 number2,0.75,"[15, 16, 17, 20, 21, 22, 26, 27, 28, 40, 41, 42]","During a canned food drive , items were sorted into bins . The drive resulted in number0 bin of soup , number1 bin of vegetables , and number2 bin of pasta . Altogether ,",how many bins would the canned food take up ?
80,has number0 skittles . has number1 & s . Who has more ? How many more does he have ?,Bryan has number0 skittles . Ben has number1 M & M ’ s . Who has more ? How many more does he have ?,50.0 20.0,- number0 number1,30.0,"[1, 2, 3, 6, 7, 8, 18, 19, 20]",Bryan has number0 skittles . Ben has number1 M & M ’ s . Who has more ?,How many more does he have ?
81,"picked number0 pumpkins . The first pumpkin weighed number1 pounds , and the second pumpkin weighed number2 pounds . How much did the number3 pumpkins weigh all together ?","Marta picked number0 pumpkins . The first pumpkin weighed number1 pounds , and the second pumpkin weighed number2 pounds . How much did the number3 pumpkins weigh all together ?",2.0 4.0 8.7 2.0,+ number1 number2,12.7,"[1, 2, 3, 8, 9, 10, 16, 17, 18, 23, 24, 25, 26, 27, 28]","Marta picked number0 pumpkins . The first pumpkin weighed number1 pounds , and the second pumpkin weighed number2 pounds .",How much did the number3 pumpkins weigh all together ?
