,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
77, isha 's pencil number0 inches long . she it now her pencil number1 inches long . how much she her pencil ?,isha 's pencil is number0 inches long . if she sharpens it now her pencil is number1 inches long . how much did she sharpen off of her pencil ?,31 14,- number0 number1,17.0,"[3, 4, 5, 15, 16, 17, 26, 27, 28]",2,Subtraction,isha 's pencil is number0 inches long . if she sharpens it now her pencil is number1 inches long .,how much did she sharpen off of her pencil ?
78, mrs. sheridan number0 cats . how many more cats need to number1 cats ?,mrs. sheridan has number0 cats . how many more cats does mrs. sheridan need to have number1 cats ?,11 43,- number1 number0,32.0,"[1, 2, 3, 4, 7, 9, 15, 16, 17]",2,Subtraction,mrs. sheridan has number0 cats .,how many more cats does mrs. sheridan need to have number1 cats ?
79, mrs. wong number0 valentines . she number1 valentines to her children . how many she ?,mrs. wong had number0 valentines . she gave number1 valentines to her children . how many does she have left ?,30 8,- number0 number1,22.0,"[1, 2, 3, 4, 7, 8, 9, 17, 18, 19]",2,Subtraction,mrs. wong had number0 valentines . she gave number1 valentines to her children .,how many does she have left ?
80, mrs. franklin number0 valentines . mrs. franklin some to her students . now she number1 how many valentines franklin give to her students ?,mrs. franklin had number0 valentines . mrs. franklin gave some to her students . now she has number1 how many valentines did mrs. franklin give to her students ?,58 16,- number0 number1,42.0,"[1, 2, 3, 4, 6, 16, 17, 18, 25, 26, 27]",2,Subtraction,mrs. franklin had number0 valentines . mrs. franklin gave some to her students . now she has number1 how,many valentines did mrs. franklin give to her students ?
81, mrs. snyder number0 heart cookies . she number1 red cookies and the rest . how many cookies she ?,mrs. snyder made number0 heart cookies . she made number1 red cookies and the rest are pink . how many pink cookies did she make ?,86 36,- number0 number1,50.0,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 22, 23, 24]",2,Subtraction,mrs. snyder made number0 heart cookies . she made number1 red cookies and the rest are pink .,how many pink cookies did she make ?
82, number0 birds a tree . some more up to the tree . then there number1 birds the tree . how many more up to the tree ?,number0 birds were sitting in a tree . some more fly up to the tree . then there were number1 birds in the tree . how many more flew up to the tree ?,29 42,- number1 number0,13.0,"[0, 1, 2, 3, 32, 18, 19, 20, 30, 31]",2,Subtraction,number0 birds were sitting in a tree . some more fly up to the tree . then there were number1 birds in the tree .,how many more flew up to the tree ?
83, number0 children the bus . the bus some more children the bus . then there number1 children altogether the bus . how many children the bus the bus stop ?,number0 children were riding on the bus . at the bus stop some more children got on the bus . then there were number1 children altogether on the bus . how many children got on the bus at the bus stop ?,18 25,- number1 number0,7.0,"[0, 1, 2, 3, 38, 39, 40, 13, 15, 22, 23, 24]",2,Subtraction,number0 children were riding on the bus . at the bus stop some more children got on the bus . then there were number1 children altogether on the bus .,how many children got on the bus at the bus stop ?
84, there number0 girls and number1 boys the playground recess . how many children there all ?,there were number0 girls and number1 boys on the playground at recess . how many children were there in all ?,28 35,+ number0 number1,63.0,"[1, 2, 3, 4, 5, 6, 17, 18, 19]",2,Addition,there were number0 girls and number1 boys on the playground at recess .,how many children were there in all ?
85, the elephant number0 peanuts . she number1 them . how many peanuts the elephant ?,the elephant had number0 peanuts . she ate number1 of them . how many peanuts did the elephant have left ?,407 129,- number0 number1,278.0,"[1, 2, 3, 4, 7, 8, 9, 17, 18, 19]",2,Subtraction,the elephant had number0 peanuts . she ate number1 of them .,how many peanuts did the elephant have left ?
86, there number0 geese and number1 ducks the marsh . how many birds there all ?,there were number0 geese and number1 ducks in the marsh . how many birds were there in all ?,58 37,+ number0 number1,95.0,"[1, 2, 3, 4, 5, 6, 15, 16, 17]",2,Addition,there were number0 geese and number1 ducks in the marsh .,how many birds were there in all ?
87, robin number0 pieces gum . her brother her some more pieces . now number1 pieces all . how many pieces gum robin 's brother her ?,robin had number0 pieces of gum . her brother gave her some more pieces . now robin has number1 pieces in all . how many pieces of gum did robin 's brother give her ?,18 44,- number1 number0,26.0,"[32, 1, 2, 3, 33, 5, 9, 17, 18, 19, 31]",2,Subtraction,robin had number0 pieces of gum . her brother gave her some more pieces . now robin has number1 pieces in all .,how many pieces of gum did robin 's brother give her ?
88, tommy some balloons . his mom him number0 more balloons his birthday . then tommy number1 balloons . how many balloons tommy to ?,tommy had some balloons . his mom gave him number0 more balloons for his birthday . then tommy had number1 balloons . how many balloons did tommy have to start with ?,34 60,- number1 number0,26.0,"[1, 2, 5, 7, 8, 9, 10, 11, 18, 19, 20, 28, 29, 30]",2,Subtraction,tommy had some balloons . his mom gave him number0 more balloons for his birthday . then tommy had number1 balloons .,how many balloons did tommy have to start with ?
89, alex some candles his jack o'lanterns . he number0 them . now he number1 . how many candles alex to ?,alex had some candles for his jack o'lanterns . he used number0 of them . now he has number1 left . how many candles did alex have to start with ?,32 12,+ number0 number1,44.0,"[10, 11, 12, 17, 18, 19, 27, 28, 29]",2,Addition,alex had some candles for his jack o'lanterns . he used number0 of them . now he has number1 left .,how many candles did alex have to start with ?
90, there number0 kids the soccer field . number1 kids to . now how many kids the soccer field ?,there were number0 kids on the soccer field . number1 kids decided to join in . now how many kids are on the soccer field ?,14 22,+ number0 number1,36.0,"[1, 2, 3, 8, 9, 10, 11, 22, 23, 24]",2,Addition,there were number0 kids on the soccer field . number1 kids decided to join in .,now how many kids are on the soccer field ?
91, finn number0 goldfish . number1 the goldfish die . how many goldfish ?,finn has number0 goldfish . number1 of the goldfish die . how many goldfish are left ?,89 32,- number0 number1,57.0,"[1, 2, 3, 5, 6, 13, 14, 15]",2,Subtraction,finn has number0 goldfish . number1 of the goldfish die .,how many goldfish are left ?
92, jane number0 old brown sheets paper and number1 old yellow sheets paper . how many pieces paper she ?,jane has number0 old brown sheets of drawing paper and number1 old yellow sheets of drawing paper . how many pieces of drawing paper does she have ?,28 27,+ number0 number1,55.0,"[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 24, 25, 26]",2,Addition,jane has number0 old brown sheets of drawing paper and number1 old yellow sheets of drawing paper .,how many pieces of drawing paper does she have ?
93, mikey number0 leaves . some her leaves away . now she number1 leaves . how many her leaves away ?,mikey had number0 leaves . some of her leaves blew away . now she has number1 leaves left . how many of her leaves blew away ?,356 112,- number0 number1,244.0,"[1, 2, 3, 14, 15, 16, 23, 24, 25]",2,Subtraction,mikey had number0 leaves . some of her leaves blew away . now she has number1 leaves left .,how many of her leaves blew away ?
94, marcus number0 baseball cards . he number1 more carter . how many baseball cards carter ?,marcus has number0 baseball cards . he has number1 more than carter . how many baseball cards does carter have ?,210 58,- number0 number1,152.0,"[1, 2, 3, 4, 6, 7, 8, 9, 17, 18, 19]",2,Subtraction,marcus has number0 baseball cards . he has number1 more than carter .,how many baseball cards does carter have ?
95, gavin number0 shirts . number1 the rest green . how many green shirts gavin ?,gavin has number0 shirts . number1 are blue the rest are green . how many green shirts does gavin have ?,23 6,- number0 number1,17.0,"[1, 2, 3, 5, 6, 7, 17, 18, 19]",2,Subtraction,gavin has number0 shirts . number1 are blue the rest are green .,how many green shirts does gavin have ?
96, ethan number0 presents . alissa number1 more ethan . how many presents alissa ?,ethan has number0 presents . alissa has number1 more than ethan . how many presents does alissa have ?,31 22,+ number0 number1,53.0,"[1, 2, 3, 5, 6, 7, 8, 15, 16, 17]",2,Addition,ethan has number0 presents . alissa has number1 more than ethan .,how many presents does alissa have ?
97, cindy number0 pieces candy . she number1 pieces the morning and number2 more pieces the afternoon . how many pieces candy she ?,cindy had number0 pieces of candy . she ate number1 pieces in the morning and number2 more pieces in the afternoon . how many pieces of candy does she have left ?,41 6 12,- - number0 number1 number2,23.0,"[1, 2, 3, 8, 9, 10, 14, 15, 16, 17, 28, 29, 30]",2,TVQ-Final,cindy had number0 pieces of candy . she ate number1 pieces in the morning and number2 more pieces in the afternoon .,how many pieces of candy does she have left ?
98, robert to practice goal kicks soccer . he to number0 kicks home the park . he number1 kicks a break to a drink water . he then another number2 kicks . how many more kicks he to he home ?,robert wants to practice goal kicks for soccer . he decides to have number0 kicks before going home from the park . he takes number1 kicks before taking a break to get a drink of water . he then takes another number2 kicks . how many more kicks does he need to make before he goes home ?,98 43 36,- - number0 number1 number2,19.0,"[1, 2, 3, 40, 41, 42, 12, 13, 14, 55, 54, 23, 24, 25, 56]",2,TVQ-Final,robert wants to practice goal kicks for soccer . he decides to have number0 kicks before going home from the park . he takes number1 kicks before taking a break to get a drink of water . he then takes another number2 kicks .,how many more kicks does he need to make before he goes home ?
99, cindy number0 stickers . she number1 stickers . she number2 more stickers . how many stickers cindy now ?,cindy has number0 stickers . she uses number1 stickers . she buys number2 more stickers . how many stickers does cindy have now ?,105 23 45,+ - number0 number1 number2,127.0,"[1, 2, 3, 5, 6, 7, 8, 11, 12, 13, 14, 20, 21, 22]",2,TVQ-Final,cindy has number0 stickers . she uses number1 stickers . she buys number2 more stickers .,how many stickers does cindy have now ?
100, brian number0 pencils . he number1 pencils to a friend . he number2 more pencils . how many pencils brian now ?,brian has number0 pencils . he gives number1 pencils to a friend . he buys number2 more pencils . how many pencils does brian have now ?,39 18 22,+ - number0 number1 number2,43.0,"[1, 2, 3, 5, 6, 7, 8, 14, 15, 16, 17, 23, 24, 25]",2,TVQ-Final,brian has number0 pencils . he gives number1 pencils to a friend . he buys number2 more pencils .,how many pencils does brian have now ?
101, karen number0 markers . her mother her number1 more markers . karen number2 markers . how many markers she now ?,karen has number0 markers . her mother gives her number1 more markers . karen loses number2 markers . how many markers does she have now ?,252 34 11,- + number0 number1 number2,275.0,"[1, 2, 3, 5, 7, 8, 9, 10, 11, 14, 15, 16, 22, 23, 24]",2,TVQ-Final,karen has number0 markers . her mother gives her number1 more markers . karen loses number2 markers .,how many markers does she have now ?
