,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
72, annie is about to celebrate her birthday next week so her friends decided to throw her a surprise birthday party . jessica annie 's best friend is hosting the party . she plans on making pizza for everyone . if she bought number0 pieces of pepperoni number1 pieces of salami and number2 pieces of bacon as meat ingredients many pieces of meat did she buy in total ?,annie is about to celebrate her birthday next week so her friends decided to throw her a surprise birthday party . jessica annie 's best friend is hosting the party . she plans on making pizza for everyone . if she bought number0 pieces of pepperoni number1 pieces of salami and number2 pieces of bacon as meat ingredients how many pieces of meat did she buy in total ?,15 10 30,+ + number0 number1 number2,55.0,"[65, 2, 66, 67, 41, 42, 43, 45, 46, 47, 50, 51, 52, 20, 26]",3,Sum,annie is about to celebrate her birthday next week so her friends decided to throw her a surprise birthday party . jessica annie 's best friend is hosting the party . she plans on making pizza for everyone . if she bought number0 pieces of pepperoni number1 pieces of salami and number2 pieces of bacon as meat ingredients,how many pieces of meat did she buy in total ?
73, andrew annie 's other friend was assigned with the preparation of appetizers . he decided to bring number0 hotdogs on sticks number1 pieces of bite-sized cheese pops and number2 pieces of chicken nuggets . many portions of appetizers did andrew bring in all ?,andrew annie 's other friend was assigned with the preparation of appetizers . he decided to bring number0 hotdogs on sticks number1 pieces of bite-sized cheese pops and number2 pieces of chicken nuggets . how many portions of appetizers did andrew bring in all ?,30 20 40,+ + number0 number1 number2,90.0,"[3, 41, 42, 43, 16, 17, 18, 20, 21, 22, 27, 28, 29]",3,Sum,andrew annie 's other friend was assigned with the preparation of appetizers . he decided to bring number0 hotdogs on sticks number1 pieces of bite-sized cheese pops and number2 pieces of chicken nuggets .,how many portions of appetizers did andrew bring in all ?
74, annie 's mother has also been asked to be a part of the surprise . she was tasked to be in charge of drinks . she made number0 glasses of orange juice number1 glasses of grape juice and number2 glasses of apple juice . many glasses of juice would there be ?,annie 's mother has also been asked to be a part of the surprise . she was tasked to be in charge of drinks . she made number0 glasses of orange juice number1 glasses of grape juice and number2 glasses of apple juice . how many glasses of juice would there be ?,25 15 5,+ + number0 number1 number2,45.0,"[32, 33, 1, 37, 38, 39, 7, 49, 50, 51, 26, 27, 28, 31]",3,Sum,annie 's mother has also been asked to be a part of the surprise . she was tasked to be in charge of drinks . she made number0 glasses of orange juice number1 glasses of grape juice and number2 glasses of apple juice .,how many glasses of juice would there be ?
75, on the actual day of annie 's birthday almost everyone in her class came to surprise her . if annie has number0 girl classmates number1 boy classmates and number2 teachers in her class many people attended her birthday party ?,on the actual day of annie 's birthday almost everyone in her class came to surprise her . if annie has number0 girl classmates number1 boy classmates and number2 teachers in her class how many people attended her birthday party ?,15 20 3,+ + number0 number1 number2,38.0,"[2, 37, 38, 39, 20, 21, 22, 23, 24, 25, 27, 28, 29]",3,Sum,on the actual day of annie 's birthday almost everyone in her class came to surprise her . if annie has number0 girl classmates number1 boy classmates and number2 teachers in her class,how many people attended her birthday party ?
76, the group then went on to check out the houses along broadway street and the scary werewolf avenue . after the long walk they decided to count their candy again . if mary has number0 chewing gums sam has number1 chewing gums and sue has number2 chewing gums many chewing gums did the number3 have in all ?,the group then went on to check out the houses along broadway street and the scary werewolf avenue . after the long walk they decided to count their candy again . if mary has number0 chewing gums sam has number1 chewing gums and sue has number2 chewing gums how many chewing gums did the number3 have in all ?,5 10 15 3,+ + number0 number1 number2,30.0,"[2, 7, 13, 18, 24, 33, 34, 35, 36, 38, 39, 40, 41, 44, 45, 46, 47, 53, 54, 55, 56, 57]",3,Sum,the group then went on to check out the houses along broadway street and the scary werewolf avenue . after the long walk they decided to count their candy again . if mary has number0 chewing gums sam has number1 chewing gums and sue has number2 chewing gums,how many chewing gums did the number3 have in all ?
77, the friends then proceeded to the rest of the houses in their village . however sam had to go home earlier . she got her share of candies which are composed of number0 chewing gums number1 chocolate bars and number2 assorted fruit candies . many candies did she get in total ?,the friends then proceeded to the rest of the houses in their village . however sam had to go home earlier . she got her share of candies which are composed of number0 chewing gums number1 chocolate bars and number2 assorted fruit candies . how many candies did she get in total ?,10 15 20,+ + number0 number1 number2,45.0,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 1, 42, 5, 49, 18, 50, 51, 31]",3,Sum,the friends then proceeded to the rest of the houses in their village . however sam had to go home earlier . she got her share of candies which are composed of number0 chewing gums number1 chocolate bars and number2 assorted fruit candies .,how many candies did she get in total ?
78, after sam and bob left mary john and sue decided to go home as well . they counted the total amount of treats that the number0 of them got . they were able to sort out number1 chewing gums number2 chocolate bars and another number3 candies of different flavors . many treats did mary john and sue have in total ?,after sam and bob left mary john and sue decided to go home as well . they counted the total amount of treats that the number0 of them got . they were able to sort out number1 chewing gums number2 chocolate bars and another number3 candies of different flavors . how many treats did mary john and sue have in total ?,3 60 55 40,+ + number1 number2 number3,155.0,"[35, 36, 37, 38, 39, 40, 41, 4, 43, 44, 45, 58, 24, 25, 26, 59, 60]",3,Sum,after sam and bob left mary john and sue decided to go home as well . they counted the total amount of treats that the number0 of them got . they were able to sort out number1 chewing gums number2 chocolate bars and another number3 candies of different flavors .,how many treats did mary john and sue have in total ?
79, it is easter time and the kids in the neighborhood of easterville are very excited about the annual easter egg hunt . the parents have decided to hide the eggs in a lot of different places . they hid number0 eggs around the club house number1 eggs around the village park and number2 eggs in the town hall garden . many eggs were hidden in total ?,it is easter time and the kids in the neighborhood of easterville are very excited about the annual easter egg hunt . the parents have decided to hide the eggs in a lot of different places . they hid number0 eggs around the club house number1 eggs around the village park and number2 eggs in the town hall garden . how many eggs were hidden in total ?,55 33 22,+ + number0 number1 number2,110.0,"[64, 1, 65, 66, 5, 38, 39, 40, 44, 45, 46, 51, 52, 53]",3,Sum,it is easter time and the kids in the neighborhood of easterville are very excited about the annual easter egg hunt . the parents have decided to hide the eggs in a lot of different places . they hid number0 eggs around the club house number1 eggs around the village park and number2 eggs in the town hall garden .,how many eggs were hidden in total ?
80, joe number0 of the best easter egg hunters found number1 eggs around the club house number2 eggs around the park and number3 eggs in the town hall garden . many eggs did joe find ?,joe number0 of the best easter egg hunters found number1 eggs around the club house number2 eggs around the park and number3 eggs in the town hall garden . how many eggs did joe find ?,1 12 5 3,+ + number1 number2 number3,20.0,"[0, 1, 2, 32, 33, 5, 34, 8, 9, 10, 14, 15, 16, 20, 21, 22]",3,Sum,joe number0 of the best easter egg hunters found number1 eggs around the club house number2 eggs around the park and number3 eggs in the town hall garden .,how many eggs did joe find ?
81, the rest of the kids around town got number0 more eggs around the club house number1 eggs around the park and number2 eggs in the town hall garden . if we add all the eggs that they got many eggs would that be ?,the rest of the kids around town got number0 more eggs around the club house number1 eggs around the park and number2 eggs in the town hall garden . if we add all the eggs that they got how many eggs would that be ?,13 9 8,+ + number0 number2 number1,30.0,"[2, 7, 8, 9, 10, 41, 42, 43, 14, 15, 16, 20, 21, 22]",3,Sum,the rest of the kids around town got number0 more eggs around the club house number1 eggs around the park and number2 eggs in the town hall garden . if we add all the eggs that they got,how many eggs would that be ?
82, if the all the participants found a total number0 eggs from the club house number1 eggs from the park and number2 eggs from the town hall many easter eggs were found that day ?,if the all the participants found a total number0 eggs from the club house number1 eggs from the park and number2 eggs from the town hall how many easter eggs were found that day ?,40 25 15,+ + number0 number1 number2,80.0,"[32, 33, 5, 7, 8, 9, 13, 14, 15, 19, 20, 21, 27, 31]",3,Sum,if the all the participants found a total number0 eggs from the club house number1 eggs from the park and number2 eggs from the town hall,how many easter eggs were found that day ?
83, penny 's class is going to animaland the largest zoo on earth for their science field trip . the zoo has a variety of wild animals in captivity . their first destination was the aviary . the aviary has number0 species of eagles on show that day . they have number1 bald eagles number2 harpy eagles and number3 crowned eagles . many eagles are on display that day ?,penny 's class is going to animaland the largest zoo on earth for their science field trip . the zoo has a variety of wild animals in captivity . their first destination was the aviary . the aviary has number0 species of eagles on show that day . they have number1 bald eagles number2 harpy eagles and number3 crowned eagles . how many eagles are on display that day ?,3 20 15 30,+ + number1 number2 number3,65.0,"[1, 2, 5, 10, 38, 39, 40, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 66, 67, 68]",3,Sum,penny 's class is going to animaland the largest zoo on earth for their science field trip . the zoo has a variety of wild animals in captivity . their first destination was the aviary . the aviary has number0 species of eagles on show that day . they have number1 bald eagles number2 harpy eagles and number3 crowned eagles .,how many eagles are on display that day ?
