,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
82, number0 birds tree tree number1 birds tree tree,number0 birds were sitting in a tree . some more fly up to the tree . then there were number1 birds in the tree . how many more flew up to the tree ?,29 42,- number1 number0,13.0,"[0, 1, 2, 3, 32, 18, 19, 20, 30, 31]",2,Subtraction,number0 birds were sitting in a tree . some more fly up to the tree . then there were number1 birds in the tree .,how many more flew up to the tree ?
83, number0 children bus bus children bus number1 children bus children bus bus stop,number0 children were riding on the bus . at the bus stop some more children got on the bus . then there were number1 children altogether on the bus . how many children got on the bus at the bus stop ?,18 25,- number1 number0,7.0,"[0, 1, 2, 3, 38, 39, 40, 13, 15, 22, 23, 24]",2,Subtraction,number0 children were riding on the bus . at the bus stop some more children got on the bus . then there were number1 children altogether on the bus .,how many children got on the bus at the bus stop ?
84, number0 girls number1 boys playground recess children,there were number0 girls and number1 boys on the playground at recess . how many children were there in all ?,28 35,+ number0 number1,63.0,"[1, 2, 3, 4, 5, 6, 17, 18, 19]",2,Addition,there were number0 girls and number1 boys on the playground at recess .,how many children were there in all ?
85, elephant number0 peanuts number1 peanuts elephant,the elephant had number0 peanuts . she ate number1 of them . how many peanuts did the elephant have left ?,407 129,- number0 number1,278.0,"[1, 2, 3, 4, 7, 8, 9, 17, 18, 19]",2,Subtraction,the elephant had number0 peanuts . she ate number1 of them .,how many peanuts did the elephant have left ?
86, number0 number1 ducks marsh birds,there were number0 geese and number1 ducks in the marsh . how many birds were there in all ?,58 37,+ number0 number1,95.0,"[1, 2, 3, 4, 5, 6, 15, 16, 17]",2,Addition,there were number0 geese and number1 ducks in the marsh .,how many birds were there in all ?
87, robin number0 pieces gum brother pieces number1 pieces pieces gum robin brother,robin had number0 pieces of gum . her brother gave her some more pieces . now robin has number1 pieces in all . how many pieces of gum did robin 's brother give her ?,18 44,- number1 number0,26.0,"[32, 1, 2, 3, 33, 5, 9, 17, 18, 19, 31]",2,Subtraction,robin had number0 pieces of gum . her brother gave her some more pieces . now robin has number1 pieces in all .,how many pieces of gum did robin 's brother give her ?
88, tommy balloons mom number0 balloons birthday tommy number1 balloons balloons,tommy had some balloons . his mom gave him number0 more balloons for his birthday . then tommy had number1 balloons . how many balloons did tommy have to start with ?,34 60,- number1 number0,26.0,"[1, 2, 5, 7, 8, 9, 10, 11, 18, 19, 20, 28, 29, 30]",2,Subtraction,tommy had some balloons . his mom gave him number0 more balloons for his birthday . then tommy had number1 balloons .,how many balloons did tommy have to start with ?
89, alex candles jack o'lanterns number0 number1 candles,alex had some candles for his jack o'lanterns . he used number0 of them . now he has number1 left . how many candles did alex have to start with ?,32 12,+ number0 number1,44.0,"[10, 11, 12, 17, 18, 19, 27, 28, 29]",2,Addition,alex had some candles for his jack o'lanterns . he used number0 of them . now he has number1 left .,how many candles did alex have to start with ?
90, number0 kids soccer field number1 kids kids soccer field,there were number0 kids on the soccer field . number1 kids decided to join in . now how many kids are on the soccer field ?,14 22,+ number0 number1,36.0,"[1, 2, 3, 8, 9, 10, 11, 22, 23, 24]",2,Addition,there were number0 kids on the soccer field . number1 kids decided to join in .,now how many kids are on the soccer field ?
91, finn number0 number1 die goldfish,finn has number0 goldfish . number1 of the goldfish die . how many goldfish are left ?,89 32,- number0 number1,57.0,"[1, 2, 3, 5, 6, 13, 14, 15]",2,Subtraction,finn has number0 goldfish . number1 of the goldfish die .,how many goldfish are left ?
92, jane number0 sheets paper number1 sheets paper pieces paper,jane has number0 old brown sheets of drawing paper and number1 old yellow sheets of drawing paper . how many pieces of drawing paper does she have ?,28 27,+ number0 number1,55.0,"[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 24, 25, 26]",2,Addition,jane has number0 old brown sheets of drawing paper and number1 old yellow sheets of drawing paper .,how many pieces of drawing paper does she have ?
93, mikey number0 leaves leaves number1 leaves leaves,mikey had number0 leaves . some of her leaves blew away . now she has number1 leaves left . how many of her leaves blew away ?,356 112,- number0 number1,244.0,"[1, 2, 3, 14, 15, 16, 23, 24, 25]",2,Subtraction,mikey had number0 leaves . some of her leaves blew away . now she has number1 leaves left .,how many of her leaves blew away ?
94, marcus number0 baseball cards number1 carter baseball cards,marcus has number0 baseball cards . he has number1 more than carter . how many baseball cards does carter have ?,210 58,- number0 number1,152.0,"[1, 2, 3, 4, 6, 7, 8, 9, 17, 18, 19]",2,Subtraction,marcus has number0 baseball cards . he has number1 more than carter .,how many baseball cards does carter have ?
95, gavin number0 shirts number1 rest shirts gavin,gavin has number0 shirts . number1 are blue the rest are green . how many green shirts does gavin have ?,23 6,- number0 number1,17.0,"[1, 2, 3, 5, 6, 7, 17, 18, 19]",2,Subtraction,gavin has number0 shirts . number1 are blue the rest are green .,how many green shirts does gavin have ?
96, ethan number0 presents alissa number1 ethan presents alissa,ethan has number0 presents . alissa has number1 more than ethan . how many presents does alissa have ?,31 22,+ number0 number1,53.0,"[1, 2, 3, 5, 6, 7, 8, 15, 16, 17]",2,Addition,ethan has number0 presents . alissa has number1 more than ethan .,how many presents does alissa have ?
97, cindy number0 pieces candy number1 pieces morning number2 pieces afternoon pieces candy,cindy had number0 pieces of candy . she ate number1 pieces in the morning and number2 more pieces in the afternoon . how many pieces of candy does she have left ?,41 6 12,- - number0 number1 number2,23.0,"[1, 2, 3, 8, 9, 10, 14, 15, 16, 17, 28, 29, 30]",2,TVQ-Final,cindy had number0 pieces of candy . she ate number1 pieces in the morning and number2 more pieces in the afternoon .,how many pieces of candy does she have left ?
98, robert practice goal kicks soccer number0 kicks home park number1 kicks break drink water number2 kicks kicks,robert wants to practice goal kicks for soccer . he decides to have number0 kicks before going home from the park . he takes number1 kicks before taking a break to get a drink of water . he then takes another number2 kicks . how many more kicks does he need to make before he goes home ?,98 43 36,- - number0 number1 number2,19.0,"[1, 2, 3, 40, 41, 42, 12, 13, 14, 55, 54, 23, 24, 25, 56]",2,TVQ-Final,robert wants to practice goal kicks for soccer . he decides to have number0 kicks before going home from the park . he takes number1 kicks before taking a break to get a drink of water . he then takes another number2 kicks .,how many more kicks does he need to make before he goes home ?
99, cindy number0 stickers number1 stickers number2 stickers stickers cindy,cindy has number0 stickers . she uses number1 stickers . she buys number2 more stickers . how many stickers does cindy have now ?,105 23 45,+ - number0 number1 number2,127.0,"[1, 2, 3, 5, 6, 7, 8, 11, 12, 13, 14, 20, 21, 22]",2,TVQ-Final,cindy has number0 stickers . she uses number1 stickers . she buys number2 more stickers .,how many stickers does cindy have now ?
100, brian number0 pencils number1 pencils friend number2 pencils pencils brian,brian has number0 pencils . he gives number1 pencils to a friend . he buys number2 more pencils . how many pencils does brian have now ?,39 18 22,+ - number0 number1 number2,43.0,"[1, 2, 3, 5, 6, 7, 8, 14, 15, 16, 17, 23, 24, 25]",2,TVQ-Final,brian has number0 pencils . he gives number1 pencils to a friend . he buys number2 more pencils .,how many pencils does brian have now ?
101, karen number0 markers mother number1 markers karen number2 markers markers,karen has number0 markers . her mother gives her number1 more markers . karen loses number2 markers . how many markers does she have now ?,252 34 11,- + number0 number1 number2,275.0,"[1, 2, 3, 5, 7, 8, 9, 10, 11, 14, 15, 16, 22, 23, 24]",2,TVQ-Final,karen has number0 markers . her mother gives her number1 more markers . karen loses number2 markers .,how many markers does she have now ?
102, number0 apples apples number1 apples,kelly had number0 apples . how many more apples does kelly need to pick to have number1 apples altogether ?,56 105,- number1 number0,49.0,"[1, 2, 3, 6, 10, 15, 16, 17, 18]",2,Subtraction,kelly had number0 apples .,how many more apples does kelly need to pick to have number1 apples altogether ?
103, todd gum steve number0 pieces gum number1 pieces gum pieces todd,todd has some gum . steve gave him number0 more pieces of gum . now todd has number1 pieces of gum . how many pieces did todd have to start with ?,16 54,- number1 number0,38.0,"[1, 2, 4, 7, 8, 9, 10, 16, 17, 18, 28, 29, 30]",2,Subtraction,todd has some gum . steve gave him number0 more pieces of gum . now todd has number1 pieces of gum .,how many pieces did todd have to start with ?
104, josh number0 pencils number1 pencils pencils josh,josh had number0 pencils . he gave number1 pencils to dorothy . how many pencils does josh have left ?,142 31,- number0 number1,111.0,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",2,Subtraction,josh had number0 pencils . he gave number1 pencils to dorothy .,how many pencils does josh have left ?
105, baseball cards number0 cards cards jeff number1 cards cards,nell collects baseball cards . she had number0 cards . she gave some of her cards to jeff and now has number1 cards left . how many cards did nell give to jeff ?,304 276,- number0 number1,28.0,"[32, 1, 5, 6, 7, 8, 10, 20, 21, 22, 30, 31]",2,Subtraction,nell collects baseball cards . she had number0 cards . she gave some of her cards to jeff and now has number1 cards left .,how many cards did nell give to jeff ?
106, number0 boys girls playground number1 children girls playground,there are number0 boys and some girls on the playground . there are number1 children altogether . how many girls are on the playground ?,40 117,- number1 number0,77.0,"[1, 2, 3, 12, 13, 14, 21, 22, 23]",2,Subtraction,there are number0 boys and some girls on the playground . there are number1 children altogether .,how many girls are on the playground ?
107, carla marbles number0 marbles number1 marbles,carla has some marbles . she bought number0 marbles . now she has number1 marbles . how many did she start with ?,134 187,- number1 number0,53.0,"[1, 2, 6, 7, 8, 12, 13, 14, 19, 20, 21]",2,Subtraction,carla has some marbles . she bought number0 marbles . now she has number1 marbles .,how many did she start with ?
108, paco number0 cookies number1 cookies paco,paco had number0 cookies . he ate number1 of them . how many cookies did paco have left ?,35 6,- number0 number1,29.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",2,Subtraction,paco had number0 cookies . he ate number1 of them .,how many cookies did paco have left ?
109, maria number0 pieces gum tommy number1 pieces luis number2 pieces pieces gum maria,maria had number0 pieces of gum . tommy gave her number1 more pieces . luis gave her number2 more pieces . how many pieces of gum does maria have now ?,25 16 20,+ + number0 number1 number2,61.0,"[1, 2, 3, 4, 7, 9, 10, 11, 12, 16, 17, 18, 19, 27, 28, 29]",2,Sum,maria had number0 pieces of gum . tommy gave her number1 more pieces . luis gave her number2 more pieces .,how many pieces of gum does maria have now ?
110, number0 pigs barn number1 pigs pigs,there are number0 pigs in the barn . some more come to join them . now there are number1 pigs . how many pigs came to join them ?,64 86,- number1 number0,22.0,"[1, 2, 3, 17, 18, 19, 25, 26, 27]",2,Subtraction,there are number0 pigs in the barn . some more come to join them . now there are number1 pigs .,how many pigs came to join them ?
111, rosa number0 flowers andre flowers number1 flowers flowers,rosa had number0 flowers . andre gave her some more flowers . now rosa has number1 flowers . how many flowers did andre give to rosa ?,67 90,- number1 number0,23.0,"[1, 2, 3, 4, 5, 14, 15, 16, 23, 24, 25]",2,Subtraction,rosa had number0 flowers . andre gave her some more flowers . now rosa has number1 flowers .,how many flowers did andre give to rosa ?
